,Unnamed: 0,tweets,sentiment
2016,2015,"Eyyah :( ""@iamabdallahkb: @kings_dughtr am Man Utd born..... the best""",Negative
2017,2016,@StaMar999 I booked trip before crisis. :(((,Negative
2018,2017,I missed the goal :( 1-0 Real,Negative
2019,2018,I'm really sad i had the live photo sets in my cart but the shop logged me out :(,Negative
2020,2019,@brookswho2 aaaaaaaaaaaaa :((((( i need to decide on a waifu like by tomorrow,Negative
2021,2020,@YerifeRV what happen to you babe? :(,Negative
2022,2021,"Playing ""Give Your Heart A Break"" having memories from ""The Breakup"" episode :( I love the song tho",Negative
2023,2022,@FuzionDroid @iphonetips1 :( the cold never bothered me anyway.,Negative
2024,2023,also i had a dream about joe again i just want to hug him and tell him how cute he is :(,Negative
2025,2024,@OTRRM : ( i'm like your major fan (!!) i just have this bias syndrome that i get shy around my biases : ((((,Negative
2026,2025,MY STREAM IS SO PIXELATED :((((((,Negative
2027,2026,@romanhloiday WHEN YOU ACTUALLY DECIDE TO COME SEE ME IVE TRIED TO GIVE IT TO YOU LIKE 3 TIMES :(,Negative
2028,2027,@_karltovera weh I thought sa may bank? :-(,Negative
2029,2028,@Uber_SING wanted to get some but there isn't any Uber ice cream in my area :(,Negative
2030,2029,"@marie_apayor MAYMAY and @DeniseFronteras If ever you make plans, DO IT IN ADVANCE HUHU! :( I need like 1 week allowance na magpaalam!!",Negative
2031,2030,&amp; why tf can't i find subtitles for OITNB ? I need to understand Changs backstory :(,Negative
2032,2031,Jeremy Kyle is so close to home this morning :(,Negative
2033,2032,going home :(,Negative
2034,2033,@erwin_cabangal5 i miss you :( https://t.co/3FsrYukgt4,Negative
2035,2034,@jiaaani for u :((((((((((( http://t.co/b3qkLaFJx4,Negative
2036,2035,@SUBPAYNO but i miss all the boys being together i mean :((((,Negative
2037,2036,When the bus is late and you have no time to get food before work :(,Negative
2038,2037,@AllRiseSilver gimme :( enjoy your meal baby♡,Negative
2039,2038,i just realised i am a month clean and wow i think that's neat-o :(,Negative
2040,2039,wru scissors :(,Negative
2041,2040,"@karir_komal dear plz don't post my creations in public without my permission , i amtired now telling every1 :(",Negative
2042,2041,@jaidevpoomath don't have the app :(,Negative
2043,2042,@owyposadas imysm :((((,Negative
2044,2043,@Hyojinsshi bank bank tut :(,Negative
2045,2044,i think i messed up my ankle again :(,Negative
2046,2045,@SwagOnChristian - trop tard :(,Negative
2047,2046,@againstmisogny Managed 1 month of accounts &amp; have to do a few more :( tax credit deadline for 31 st. Only get child tax credit as cut Oct.,Negative
2048,2047,@iain225 I gave it away last night as I didnt hear from anybody :(,Negative
2049,2048,I hear so many frogs this morning :((((((,Negative
2050,2049,Im crying right now my babies :(,Negative
2051,2050,@ItsMe_Ryry online please :(,Negative
2052,2051,@chrisisk @uberuk nothing in Shepherds Bush either :( I want ice cream,Negative
2053,2052,i have no friends whatsoever lol :(( oh well,Negative
2054,2053,@sshawki Premiun feature in the making :() .@jeffweiner #NOTCOOL,Negative
2055,2054,"almost 2/3 done with this. Sa lahat ng araw, bakit naging saturday pa finals ko :((",Negative
2056,2055,gyu y r u so cute :-( it hurts ok http://t.co/00YckcE7wj,Negative
2057,2056,:( lmfaoooo https://t.co/Gu0QjHPMnX,Negative
2058,2057,I've been awake since like three :-(,Negative
2059,2058,"@EllieWalker_1 well can I just say I deleted my Twitter app 3 weeks ago so I literally just downloaded it, sorry!:(",Negative
2060,2059,I acc can't look at it :(,Negative
2061,2060,@PSYCRM you still haven't ! ! : (,Negative
2062,2061,@selenagomez come online babe :(,Negative
2063,2062,Aw I was hoping :(,Negative
2064,2063,wish more of my friends played league :-(,Negative
2065,2064,I literally just feel like eating some good fruit I'm so :(,Negative
2066,2065,@Bigbst4tz2 I can't afford them can you please give me my first full mashup pack please :(,Negative
2067,2066,how am i gonna watch eu lcs in 6 hours :( help i need more sleep,Negative
2068,2067,@BBCLookEast Hope they find new homes :(,Negative
2069,2068,real talk does my account match or no? :(,Negative
2070,2069,@svthoshipit typo ye :(,Negative
2071,2070,why @bmthofficial dont come here in Italy? :(,Negative
2072,2071,@AKDP23 yass :(:,Negative
2073,2072,i rly wanna spend christmas with my relatives this yr :(,Negative
2074,2073,"@fivedorkz not really, it's my first ever edit haha :-(",Negative
2075,2074,Just my luck. When I move to Sydney. Everyone decides they don't want to go out :( hahaha,Negative
2076,2075,@rightclick5ave I don't get why mb needs to cut their perf when don't cut on any other programmes :(,Negative
2077,2076,@dekayedd @Farrahnair but I JUST (like 15 mins ago) bought my dinner? :(,Negative
2078,2077,@wotjustin UR ACTUALLY WATCHING (but is it for me smh #what #a #bff #yes #hashtags #bc #u #love #me jk omfg im so hyper :-( ),Negative
2079,2078,"Tired &amp; grumpy today. Hate missing exercise, as it makes me feel so much better. Can only go to combat in the holidays :(",Negative
2080,2079,My stomach hurts so much. I want to cry :(,Negative
2081,2080,why so sudden :((,Negative
2082,2081,@StreetFighter IT STILL DOSENT WORK :(((,Negative
2083,2082,@MeganWoodyy sod's law :( but think of the Christmas sales!!!!,Negative
2084,2083,Delph :(,Negative
2085,2084,@mrBobbyBones I've been trying to call for 20mins and getting a busy signal! :( I want to request the Yahoo yodel!,Negative
2086,2085,I literally just pass out lately. :(,Negative
2087,2086,@Emeraldere You're going to die. I'm sorry :(,Negative
2088,2087,@CraftaBelle I very jokingly said it with no seriousness :(,Negative
2089,2088,i regret getting starbucks :( i want to sleep but i can't...,Negative
2090,2089,@LeyejGilmour @LijGilmour I think I'm sick too :(((((((((,Negative
2091,2090,MY snapchat : LynetteLowe #snapchat #kikhorny #interracial #bestoftheday #naked #goodmusic #sexysasunday :( http://t.co/66GRccvHOM,Negative
2092,2091,@ohanakian @KianLawley i hope he is okay :(,Negative
2093,2092,Today's weather sums up how I feel about going to work :( #TGIF,Negative
2094,2093,oh my gahd get well soon Amber :( @llama_ajol,Negative
2095,2094,@sadcuddleashton theres a rumor they said zayns gonna be back on the 26th this month but JUST A RUMOR THO :(,Negative
2096,2095,bts was 2 weeks ago :(,Negative
2097,2096,Why is time dragging today. I looked at the clock and was disappointed to discover it wasn't even 12.00 yet :-(,Negative
2098,2097,@jsjvngrf obyun unnie? :(,Negative
2099,2098,@aysegul_k im literally crying right now :(,Negative
2100,2099,@tbhnswm wayhh :(,Negative
2101,2100,Ahhh Food Poisoning is so prevalent... :(,Negative
2102,2101,@tradrmum Controversy. :(,Negative
2103,2102,@liyanalovette sorry :(,Negative
2104,2103,"My name tho :-( 
i miss him",Negative
2105,2104,Poorly once again :( bed and Netflix today 🍵☕️,Negative
2106,2105,@NachiketKhanna @niveditabasu Same Feelings sir :( :(,Negative
2107,2106,I really want sushi :(((((,Negative
2108,2107,Week 2 is over :( but can't wait for week 3 😊,Negative
2109,2108,@natsouthby I want to rt that :(,Negative
2110,2109,Has anyone managed to get an #UberIceCream yet? We keep getting busy messages. I think this is worse than the tube strike :(,Negative
2111,2110,I feel like I'm going to throw up :(,Negative
2112,2111,@Wkshaffer Good for you....that's about 2 1/2 inches more than I got in NW Meck LOL :(,Negative
2113,2112,Can't sleeeep :(,Negative
2114,2113,is no one awake :(,Negative
2115,2114,@zoellaftmendes oh :( we'll miss you :(,Negative
2116,2115,Delph injured already :( #MCFC,Negative
2117,2116,@StreetFighter any fresh News? Still impossible to play :(,Negative
2118,2117,@aminadujean oh no :( is there anything yo ucan do?,Negative
2119,2118,@Loganchance I understand :( It's so sad &amp; depressing and makes me extremely anxious as a poc :/,Negative
2120,2119,so I guess blocking number on phones spam SMS feature wont work. Nor will using specific words since these guys write Sinhala in English :(,Negative
2121,2120,"No of Billionaires (1645) in the world is more than No of Islands (1190) in Maldives. Dheena, Fasgadah Alvadhaau. :( https://t.co/4hAaC51bQz",Negative
2122,2121,I burned my pizza rolls :-(,Negative
2123,2122,@Emeraldere How can we help ? :(,Negative
2124,2123,Live countdown on V app?? I'm still confused with it's functions. Can we watch it on desktop??? :(((,Negative
2125,2124,MY snapchat : EvelineConrade #snapchat #kikgirl #like4like #FaceTime #kikmsn #amazon #selfshot :( http://t.co/KWdxYb9dBC,Negative
2126,2125,I've wanted panda for like 3 days :(,Negative
2127,2126,@thorntonschocs this is awful news! Mum uses them for my birthday cake every year and now for my 21st there will be none :( #disappointed,Negative
2128,2127,@abrianaaaa__ I WANNA GO BACK. CAN WE GO BACKKK? :(,Negative
2129,2128,Wake up :( http://t.co/fACJpi5F3p,Negative
2130,2129,To think this could be the last photo of these 11 all together... I hate the transfer window. :-( https://t.co/r4yiR7pAgj,Negative
2131,2130,@slaydrey where is this?? ♥♥♥ looks so relaxing :(,Negative
2132,2131,"oh my, im not prepared for @AaronCarpenter to get a girlfriend :(",Negative
2133,2132,"Hi Dan , not too bad. Dull and overcast. Rain due later today :-( https://t.co/YxkUrv9Z1K",Negative
2134,2133,@grace_phipps you're so inactive :((,Negative
2135,2134,ahhh get well soon amber!!! :( @llama_ajol,Negative
2136,2135,Amber :(,Negative
2137,2136,"@EE Hey, yeah couldn't see anything. Even checked my spam folder too :(",Negative
2138,2137,"I hate being up late bc then I won't wake up early and I end up wasting my day 
:(((",Negative
2139,2138,@surayyaaa_ :(( I miss you so much,Negative
2140,2139,Cant wait to have my truck fixed i missin hangin wiff mah friends all the time.  :(,Negative
2141,2140,music team or interactive dept :(((,Negative
2142,2141,@unfortunatalie @afewbugs such a waste of a cherry bakewell :(.,Negative
2143,2142,Collecting all five teal cards in time but not getting the prize makes me sad. :( #sect #tennunb,Negative
2144,2143,I'd rather stay in and sleep this weekend than go out :(,Negative
2145,2144,@CRIMINALMOX I LOVE THAT EPISODE BUT SKIP THE DOOMSDAY EPISODE PLEASE :((((,Negative
2146,2145,i feel you :(( https://t.co/jliVpKmFwG,Negative
2147,2146,Feeling a little neglected as there has been no visit from the postie today! :-(,Negative
2148,2147,I wish i got goodnight messages :(,Negative
2149,2148,@zzzTerror he didn't read my donation :(,Negative
2150,2149,@FusazoJT @Gfinity @SteelSeries I wish I had the money to afford them :(,Negative
2151,2150,I have a headache. :(,Negative
2152,2151,"I feel like I'm a weird person for shipping Bellamy &amp; Raven, because everyone ships him with Clarke, but the heart wants what it wants :(",Negative
2153,2152,@ShahidsSuperFan Miss you too :( I'm so busy these week. How are you ?,Negative
2154,2153,I feel so bad for helmy :(,Negative
2155,2154,"@xbiebsft5sos FOLLOWED ME THANKS, AND
@justinbieber PLEASE FOLLOWED ME TOO :(",Negative
2156,2155,I want I want :(( http://t.co/cvy1vBmqan,Negative
2157,2156,@imVkohli misss uh yr... Cnt wait more to c uh....  :( :'( :(,Negative
2158,2157,Feels like winter :( #whereisthesun #summerismissing,Negative
2159,2158,@ScriptedOne it's gonna be a longggg night :(,Negative
2160,2159,Another ridiculous headache :(,Negative
2161,2160,@SilverkissesTV sorry to hear :-( hope you're ok. haven't been to your stream lately as I got a new job but stocko will be back,Negative
2162,2161,All i want is some chocolate and a lucozade :( :( :( :( :(,Negative
2163,2162,"@KEEMSTARx And people ask why I don't leave my house, the world is scary and fucked. 
Shootings and explosions everywhere :(",Negative
2164,2163,@salmasl_ @divine_zarryy same :(,Negative
2165,2164,what happened to gyu :-(,Negative
2166,2165,@ciaellB why beh :((,Negative
2167,2166,The worst mental block is a half-remembered song when its melody's in your head n it ain't leaving and you can't recall the whole either :((,Negative
2168,2167,@NeoGrove :( sounds like you've reached my level,Negative
2169,2168,"@Lucybanjifede FOLLOWED ME THANKS, AND
@justinbieber PLEASE FOLLOWED ME TOO :(",Negative
2170,2169,I wish :( :( please get signed xxx https://t.co/M8X6ojdWtr,Negative
2171,2170,"@Sttbs73 Actually, THEY say it, each time their mouths open :(",Negative
2172,2171,@mrtonymartin feeling let down :( thought I was your favourite of your favourites,Negative
2173,2172,@makerofhats :( :( :( target ftw,Negative
2174,2173,I never have enough sleep :(,Negative
2175,2174,"Walking alone is not difficult. But when we walked a mile someone... Then coming back alone is Very Difficult.. :( : (
#S #h #O #n #U",Negative
2176,2175,Moving out day :(,Negative
2177,2176,"I asked first!! :( ""@Bakino_: @anelisa_lisa_ pfb""",Negative
2178,2177,@infinite7muse @seongayu even on nate i think :(( they dropped places already,Negative
2179,2178,"First time travelling to expo by myself. &amp; the worse part is, ive not been to expo before :(",Negative
2180,2179,@xjisoobelle I MISS YOU TOO JISOO!!! :(,Negative
2181,2180,"@floralalpacaz when I went ""fuck off"" to ur Chloe reply on my selfie I got this anon and they were all ""omg do u hate Chloe :(""",Negative
2182,2181,50 like ? — mager wi':( http://t.co/c5axwoGGWb,Negative
2183,2182,@didUsayBigfoot u knw wht I'm big fan of them n went on their set once bt didn't get chance to meet... :(,Negative
2184,2183,if me and laura dont meet next year im gonna be so sad :((,Negative
2185,2184,Still mad at my knee :(,Negative
2186,2185,"@LuciHolland @hejgordon @Edin_Game Gutted I never went down to Distant Worlds in London.
I'm very well, yourself?
It has been too long :(",Negative
2187,2186,Stop buffering :(,Negative
2188,2187,@Ania8Ela I'm going insane. The ID is wrong &amp; the account won't go away so I can open my own account :(,Negative
2189,2188,why is charli so hot every time she's in finland :( http://t.co/MY4Ix0VBct,Negative
2190,2189,"""Eh guys ganas face ah"" :( https://t.co/b9B6ofCXsm",Negative
2191,2190,Still in the studio with the sun coming up... Last good morning at Arch Camp :( http://t.co/BQc8Accj8p,Negative
2192,2191,"They don’t love me,they know me when they need me… :(",Negative
2193,2192,@_mspxo the name of the movie sounds sad itself :(,Negative
2194,2193,"@BiebsxMoonlight FOLLOWED ME THANKS, AND
@justinbieber PLEASE FOLLOWED ME TOO :(",Negative
2195,2194,@MatttCastro You lyin :( lmao,Negative
2196,2195,Jealous :( — Why! http://t.co/VuCyE3ISif,Negative
2197,2196,i feel sick :-(,Negative
2198,2197,Miss my hair this colour :( http://t.co/bcZ4mVLoDz,Negative
2199,2198,"Me : kian I love you 
Kian : I LOVE YOUUUUUU
:( I can't get over today omg",Negative
2200,2199,@Uber_Delhi no supercars &amp; now no ice cream in so many Gurgaon locations :-( pls add more locations!,Negative
2201,2200,@lugellhorn I hate you :((( see you at 9:15??,Negative
2202,2201,@Vequafied I'm bored :(,Negative
2203,2202,@Muselshoux whyyyy le :(?,Negative
2204,2203,"@HaticeBieberr FOLLOWED ME THANKS, AND
@justinbieber PLEASE FOLLOWED ME TOO :(",Negative
2205,2204,.@tanha_messiah My words were just satire on a general situation. Why are you hurt so much? :(,Negative
2206,2205,"Regretting this peanut butter sandwich rn, sore in my mouth is making things difficult :-(((((((",Negative
2207,2206,Garden update: my trees are gone :( http://t.co/V8OH886Z2Z,Negative
2208,2207,@rickygervais beers are lovely :(,Negative
2209,2208,My assignments have been failed :-(,Negative
2210,2209,"@vinrana1986  Say ""Hello"" to Viners Palembang please :(",Negative
2211,2210,@TourWithAriana_ I'm sorrrrryyyyy!! :(,Negative
2212,2211,Aww amber :(,Negative
2213,2212,im so sure fany is so happy now :(,Negative
2214,2213,@zoeeylim sad sad sad kid :( it's ok I help you watch the match HAHAHAHAHA,Negative
2215,2214,@TheMercedesXXX @Gavin_McInnes @TheCumiaShow It's too early in the day for a boner. Have mercy :-(,Negative
2216,2215,"I AM MAD, YUKI EGG. &gt;:( SEE IM MAD &gt;:( &gt;:( https://t.co/h7JKvKGOa5",Negative
2217,2216,Looks like it's finally time to get rid of the old 2500k :( https://t.co/WvQhzYxJuc,Negative
2218,2217,will i ever hear mary did you know live :((( http://t.co/E9f2HZ4jgV,Negative
2219,2218,:(((( | Jake Gyllenhaal talks the impact of Heath Ledger's death http://t.co/OiyooLa3GV via @EW,Negative
2220,2219,@superllex miss you btw :(,Negative
2221,2220,Cold+Cough= :(,Negative
2222,2221,@HammerEmma I see. Oh hunny :( U know I'm at the end of a line if u just need a friendly ear. I know I've said that b4 but it still stands,Negative
2223,2222,"my data just depleted, I wish it could come back and say ""I'm sorry Mbasa, I was joking. I'm still here"" :(",Negative
2224,2223,@misses0wl breaks my heart cause I'm not at hard :(,Negative
2225,2224,@tyrafendy kat office client :( you?,Negative
2226,2225,@betabetic esp when it came off for an hour for x rays. ( hope). Makes you feel like crying when you have to go back in :(,Negative
2227,2226,"@biobio1993 :( aah, maybe they're just the type who blocks people easily? at least it's nothing personal then, but yeah, it still sucks....",Negative
2228,2227,Anybody here with a collection of all Suits episodes from all seasons? Pa-copy. :(,Negative
2229,2228,Woke up with another migraine. :( ... Need proper rest but at moment I can't.,Negative
2230,2229,@4JStudios Now you made me really angry and sad ... :( NO NEW BIOMES! ...,Negative
2231,2230,@sociopathslut same :( I was at the mosque w I had to sit outside the whole time and it was smelly I'm so annoyed,Negative
2232,2231,This taxi is emptier than Ciara's concert :(,Negative
2233,2232,@HUNCH0 my stomach hurts so bad :(,Negative
2234,2233,"@SeaveyDaniel have fun here, even though I won't be able to see you :((",Negative
2235,2234,@TwilitArgorok I hope everything's ok. *hugs* :(,Negative
2236,2235,Omg nooo :((( https://t.co/RbkIa080Il,Negative
2237,2236,I'm not tired wtf :-(,Negative
2238,2237,:(: (Vine by luke clips) https://t.co/UB4OLW7ACW,Negative
2239,2238,aw bb :(,Negative
2240,2239,@Melonenbrot yeah and too tall :(,Negative
2241,2240,I don't wanna go home just bring the English food over here and I'll gladly stay here :((,Negative
2242,2241,@TheUselessThree @dawid_pink I'm sorry. :(,Negative
2243,2242,@idgitadhg :-( i'm sorry,Negative
2244,2243,@nayybear hahahaha that wasn't my intention!! I turned away and he said something so I turned again and that's when he kissed me :(,Negative
2245,2244,@wtfxmbs AMBS please it's harry's jeans :)):):):(,Negative
2246,2245,mayday parade is just feels :(,Negative
2247,2246,i know right :( huhu sad lyf 😔😔😔 https://t.co/rMdMCuYyNH,Negative
2248,2247,@demiroberts_ August 13th :( x,Negative
2249,2248,A sad new for the animal kingdom :( http://t.co/I7N9cinihz,Negative
2250,2249,You saw chris brown :((((  https://t.co/Pm8mxoGpEn,Negative
2251,2250,so cute :( http://t.co/K2nuJxaZja,Negative
2252,2251,I miss my mom. :(,Negative
2253,2252,@sannastenman yeah but it's a bit risky to count on that :(,Negative
2254,2253,@luke_brooks @YouTube come back to cologne please :(,Negative
2255,2254,"@_avonsparadise_ FOLLOWED ME THANKS, AND
@justinbieber PLEASE FOLLOWED ME TOO :(",Negative
2256,2255,@_Two_Devils  it doesn't help my Itunes doesn't work so I can't buy anything :(((,Negative
2257,2256,@ecclestech @ScarletBlue9 Weather app says rain tonight into tomorrow. :( Sit in the car &amp; watch the footy,Negative
2258,2257,No babes on there :(,Negative
2259,2258,@TheUselessThree @IKyaa_ I wanna duo :(,Negative
2260,2259,@jungsilhoon i do like ballads but idk :((,Negative
2261,2260,@larakiara Same :(,Negative
2262,2261,I need a massage :((,Negative
2263,2262,@cabeIlovato wtf body goals :(,Negative
2264,2263,"But I was told that I'm becoming a bit of a bish, so maybe I shouldn't :(",Negative
2265,2264,Our lovely intern @NicolaPantelli is leaving us today :( but look at all these yummy treats she brought us! #yumyum http://t.co/zR2iuOYO5H,Negative
2266,2265,Cathy's story is basically about a black guy singing :(,Negative
2267,2266,Missyou bishes :(,Negative
2268,2267,Ruby rose ko tou maine pora stalk karlia Omg beauty khatam bandi pe 😭👑 why TF she's so Pyaari but not me :(,Negative
2269,2268,@thatdavidmiller oh gawd i really need to get out more.... i understood that whole thing :(,Negative
2270,2269,"Great review for MASSIS tea. We miss @TasteofLondon  :(

#ThatSelfieThough
 https://t.co/rWEjE5uOjg",Negative
2271,2270,@alma @iamrrr ON LOOP... Bad news for the people I have to provide feedback too though :(,Negative
2272,2271,Packing is such a nightmare :(,Negative
2273,2272,@kmubmik ofc not allowed but some fans are managed to take some picts.. the risk is they caught by the security and got kicked out :(,Negative
2274,2273,@ebookwoman oh dear :(,Negative
2275,2274,Aishhh... the stream getting slow and more viewer... :((*,Negative
2276,2275,@clawdeeeeya :((( me too i have exams soon sighssss,Negative
2277,2276,@annaspargoryan It was burnt toffee :(,Negative
2278,2277,okay she doesnt want to talk to me then I will stop :(,Negative
2279,2278,True..... Honesty is a very very very lonely word!!!! :(,Negative
2280,2279,@TimInTraining @chris_slight78 @ThermoGrenade @rossario @anj100 its #CheatDay and I've ran out of protein :(,Negative
2281,2280,I WANT :(( http://t.co/aZN2zOScb1,Negative
2282,2281,Sissi made a tote bag for me for my birthday and i use it all the time and now its slowly breaking and it makes me really sad :(,Negative
2283,2282,I'm going to sleep before I upset myself any further :(,Negative
2284,2283,I miss Church helping me get into my Armor :(,Negative
2285,2284,No Delphy :(,Negative
2286,2285,@cartinelliaf i miss them :(( but i hate pll :((,Negative
2287,2286,so teen top actually performed under the rain yesterday.... fk are they ok :((( but im still v proud of them la!!!,Negative
2288,2287,@PrincessSGB Please @PrincessSGB :(,Negative
2289,2288,whens my cat coming :(,Negative
2290,2289,"Sel, Beth come to Serbia! Serbian Selenators and Motavators are so sad! :( 💋❤💋❤ http://t.co/mQrHl6Guv0",Negative
2291,2290,ZAYYYYYN :(,Negative
2292,2291,@hfaithdavis poor kids momma died :(,Negative
2293,2292,@ohanakian @KianLawley what happend to kian? :( is he okay?,Negative
2294,2293,@the_rebel_in_me @swanqueentacos awww. Imperative. :( #TRMDHesitant,Negative
2295,2294,Cleaned my room! YAY but panas af :(,Negative
2296,2295,That was the quickest blood test ever but my arm hurts :(,Negative
2297,2296,I just slept in cause I really didn't wanna see everyone get their Jacob tickets when I wasn't allowed :(((,Negative
2298,2297,Fuck sake ! Hamstring injury for delph :-( not another Rodwell,Negative
2299,2298,none of my friends came :(,Negative
2300,2299,@JoshThomas87 @Please_like_me WHat? Wasn't it supposed to be out in August?? :(,Negative
2301,2300,"@ComfyCooCoo @fairlylocalden_ the problem is tracing, many people do that and claim they are an artist which is not how it works :(",Negative
2302,2301,@sasshoseok did u get called by tp law? :(,Negative
2303,2302,We don't have chocolate milk powder anymore :(,Negative
2304,2303,@WLK_SNaeun teeth :( so I can smile wider,Negative
2305,2304,This honestly makes me sick to my stomach. RIP to all those who lost their lives last night :( https://t.co/yA72N10piP,Negative
2306,2305,Pains in my tummy an back keep waking me up :( literally can't get comfortable,Negative
2307,2306,@KelseyjRenwick I did notice :( where are you working now?,Negative
2308,2307,"@BloutAngelina FOLLOWED ME THANKS, AND
@justinbieber PLEASE FOLLOWED ME TOO :(",Negative
2309,2308,@IndietracksFest @mr_omnibus I thought he was too!  :-(,Negative
2310,2309,@outsidezoella thank you bruno I had just made it to 1.8k too :(,Negative
2311,2310,wish I was going to ed in croke park today :(,Negative
2312,2311,Has anyone had to deal with Toll before to get a package? I don't understand their website :(,Negative
2313,2312,still not back in shape :(,Negative
2314,2313,@_khooie :( I went all in too (wasn't much) I swear I'm the unluckiest bettor...,Negative
2315,2314,"@GaganCh57575757 FOLLOWED ME THANKS, AND
@justinbieber PLEASE FOLLOWED ME TOO :(",Negative
2316,2315,NSTP Class tomorrow :(,Negative
2317,2316,31 units for first sem of second year? Please tell us you're kidding. :(,Negative
2318,2317,"@cappucinoclaire i got this from google image, and now i don't know where is it bc i already closed the browser :/ sorry :((",Negative
2319,2318,I'm too tan :-(((,Negative
2320,2319,i still really really really really really like chipotle but chick-fil-a stole my heart :(,Negative
2321,2320,@GHilalCelik evet :-(,Negative
2322,2321,@bornsinqer so lucky u. we dont have ramadhan holiday. only eid and that's only a week :( i need more,Negative
2323,2322,Hard to save a live... :( &lt;/3 #Stexpert  #RipStegi @byStegi,Negative
2324,2323,Nickyyyyyyyyyyyyyyyy wtf did you do ¿ :(,Negative
2325,2324,I seriously don't want to go back. :((,Negative
2326,2325,"@lewiismynewt FOLLOWED ME THANKS, AND
@justinbieber PLEASE FOLLOWED ME TOO :(",Negative
2327,2326,#ZaynComeBackTo1D #zayniscomingback don't fucking play my emotion please... who started this....... :(,Negative
2328,2327,"@OfficialCK2013 got an image as the header of the website, and it won't centralise :(",Negative
2329,2328,"@sophielbradshaw We have discontinued this product, Sophie. Really sorry for any disappointment :( We will pass your feedback on!",Negative
2330,2329,@chattsss tbh idk :( ask around,Negative
2331,2330,"@pickledog47 @FoxyLustyGrover Its Kate, tho!!  :(  #sniff",Negative
2332,2331,I'ts buffering for me :(,Negative
2333,2332,@swiftstruelove :( let me speak *struggles*,Negative
2334,2333,@Ch4rm41n3 aww damn :( and haha will do!,Negative
2335,2334,@RafaelAllmark please follow me again!! :(,Negative
2336,2335,So glad i don't bother with make up at work. Been outside all morning and my face would have gone down the drain by now. Bloody rain. :(,Negative
2337,2336,@_nurannisaaa @fatinrafezall @_atirahmatasri @aiifanadhirah @farhani_nfr @_ainzuhraa @athiraidrus more precious when its never end :(,Negative
2338,2337,why u so fab :((( @.therese hahahahaha creds @_sheenapadua http://t.co/qcwv8In7jM,Negative
2339,2338,"https://t.co/TVnpczmZZ8

IT ENDED SO SOON. T_T

It hurts that one of them has to be eliminated. They're all so good. :(

#TeamZiPal

SMTM4",Negative
2340,2339,"@elenadickinsonX ty, come home tonight tho :((((",Negative
2341,2340,Doing my assingnment whilst watching the game lol i hate life :( http://t.co/sxeh7LUH4q,Negative
2342,2341,@imamjan123 awwww thank u i Editied it on my old phone ... but it dont work more :(,Negative
2343,2342,Nakaka Beastmode. I lost my ID :(,Negative
2344,2343,OH MY GAAAWD :( https://t.co/ZAd3jg0jzF,Negative
2345,2344,@hazminge @emliviaroney @maxdjuric @arthuredmondss but Jane said I'm welcome :(((((,Negative
2346,2345,"@SensodyneIndia Yes, I love Mango ice candy but #ToothSensitivity robs me of the fun I could have had :(",Negative
2347,2346,@RafaelAllmark why unfollow??? Please follow me again!!! :( colombia loves you!!,Negative
2348,2347,@aryanswift6 please :((,Negative
2349,2348,Future didn't show up :(,Negative
2350,2349,@jvkho9997 thanks yots. Labyo miss you :((,Negative
2351,2350,get well soon pretty😘😘 — pano mo nalamannn bebeee? :( thankyou 😘 http://t.co/CVOT0DGrAy,Negative
2352,2351,oh no i'm too early :-(,Negative
2353,2352,“@AlejoDoe: @highimvale damn they stole my home girls phone too”got me fucked up :(,Negative
2354,2353,I need to stop being so hardheaded :-(,Negative
2355,2354,That lonely moment when the only text message you get all day is from your cell phone company. :(,Negative
2356,2355,but when you call me baby I KNOW IM NOT THE ONLY ONE :( — eating Zach's  Burger Xpress,Negative
2357,2356,@misslolitalove that's true :-( it's trying to get rid of Katie Hopkins to no avail,Negative
2358,2357,I'm really just up :(,Negative
2359,2358,Can't sleep :(,Negative
2360,2359,Every night I take hella melatonin &amp; every night I take like a 2-4 hour nap until I'm wide awake &amp; it's the next day again :(,Negative
2361,2360,@sarahbournex me too :( determined not to feel ill for tonight!!!,Negative
2362,2361,@inespsousa9 not me! :(,Negative
2363,2362,So cold here in the office huhu :( No more tasks to do but I'll be here until 9pm hahaah!!,Negative
2364,2363,"""@alyaeldeeb12345: I miss Chris ' voice :("" same http://t.co/5houV3sq5l",Negative
2365,2364,@ThisGuyCanUK Oh that's a shame! :( We're really looking for people that have written about it before and frequently do it! But thank you!,Negative
2366,2365,Hope that person is in jail :( https://t.co/uYofSgIBVA,Negative
2367,2366,weirddd :(,Negative
2368,2367,Everyone is happy bc they have amazing friends bc of 1D then here i am still waiting for my internet bestfriends  :(,Negative
2369,2368,Head ache :(((,Negative
2370,2369,@JRF7F RUINED &gt;:(,Negative
2371,2370,i need more :( donghyuk stans :( in :( my :( tl :((((( where u guys at,Negative
2372,2371,@zoellaftmendes but why? :(,Negative
2373,2372,I miss Beks' original body since episode 13 :(,Negative
2374,2373,reynoldsgrl either deactivated or got suspended i wanted to shade :(,Negative
2375,2374,just got home.. heavy rain :(,Negative
2376,2375,@TheStonePilot sorry :(,Negative
2377,2376,@TheLadyShelly haha I feel so naked without ole beardy tho :(,Negative
2378,2377,@HelloJP How did you get it?? I've been trying for ages and no joy! :(,Negative
2379,2378,I want to sleep why am I not tired :((((,Negative
2380,2379,this song is freaking saaaaaaad :(,Negative
